# index, id, name, city, country, IATA/FAA, ICAO, latitude, longitude, altitude, timezone, DST, _pos
2572,5997,Nagoya Airport,Nagoya,Japan,NKM,RJNA,35.255001068115234,136.9239959716797,52,9.0,U,"array([6.21817021, 1.19192726])"
2573,5998,Iwami Airport,Iwami,Japan,IWJ,RJOW,34.676399231,131.789993286,184,9.0,U,"array([6.24190616, 1.17346875])"
2574,5999,Fukushima Airport,Fukushima,Japan,FKS,RJSF,37.22740173339844,140.43099975585938,1221,9.0,U,"array([6.18864042, 1.21322039])"
2575,6000,Odate Noshiro Airport,Odate Noshiro,Japan,ONJ,RJSR,40.1918983459,140.371002197,292,9.0,U,"array([6.24913015, 1.16214529])"
2576,6001,Shonai Airport,Shonai,Japan,SYO,RJSY,38.81219863889999,139.787002563,86,9.0,U,"array([6.24188537, 1.2114978 ])"
2577,6003,Kunsan Air Base,Kunsan,South Korea,KUV,RKJK,35.90380096435547,126.61599731445312,29,9.0,U,"array([6.22553466, 1.22970441])"
2578,6005,Wonju/Hoengseong Air Base (K-38/K-46),Wonju,South Korea,WJU,RKNW,37.441201,127.963858,329,9.0,U,"array([6.24217183, 1.281848  ])"
2579,6006,Yangyang International Airport,Sokcho / Gangneung,South Korea,YNY,RKNY,38.061298,128.669006,241,9.0,U,"array([6.19887022, 1.210432  ])"
2580,6007,Sacheon Air Base/Airport,Sacheon,South Korea,HIN,RKPS,35.088591,128.071747,25,9.0,U,"array([6.19784303, 1.2346134 ])"
2581,6008,Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,South Korea,CJJ,RKTU,36.717008,127.498741,191,9.0,U,"array([6.14304105, 1.22837992])"
2582,6012,Camiguin Airport,Camiguin,Philippines,CGM,RPMH,9.253520011901855,124.70700073242188,53,8.0,N,"array([6.21690842, 1.37959723])"
2583,6013,Jolo Airport,Jolo,Philippines,JOL,RPMJ,6.0536699295043945,121.01100158691406,118,8.0,N,"array([6.23283241, 1.43147921])"
2584,6016,Surigao Airport,Sangley Point,Philippines,SUG,RPMS,9.755838325629998,125.480947495,20,8.0,N,"array([6.1517099 , 1.35078133])"
2585,6018,Naga Airport,Naga,Philippines,WNP,RPUN,13.58489990234375,123.2699966430664,142,8.0,N,"array([6.18683738, 1.33462008])"
2586,6019,Basco Airport,Basco,Philippines,BSO,RPUO,20.4513,121.980003,291,8.0,N,"array([6.17336127, 1.35183698])"
2587,6021,Tuguegarao Airport,Tuguegarao,Philippines,TUG,RPUT,17.6433676823,121.733150482,70,8.0,N,"array([6.17618552, 1.33060084])"
2588,6022,Virac Airport,Virac,Philippines,VRC,RPUV,13.576399803161621,124.20600128173828,121,8.0,N,"array([6.19340449, 1.38729203])"
2589,6023,Calbayog Airport,Calbayog City,Philippines,CYP,RPVC,12.072699546813965,124.54499816894531,12,8.0,N,"array([6.19760247, 1.37776088])"
2590,6024,Catarman National Airport,Catarman,Philippines,CRM,RPVF,12.502400398254395,124.63600158691406,6,8.0,N,"array([6.16276936, 1.35690662])"
2591,6025,Moises R. Espinosa Airport,Masbate,Philippines,MBT,RPVJ,12.369682,123.630095,49,8.0,N,"array([6.18246761, 1.38554581])"
2592,6026,Roxas Airport,Roxas City,Philippines,RXS,RPVR,11.597700119018555,122.75199890136719,10,8.0,N,"array([6.15464614, 1.34170876])"
2593,6034,Orlando Bezerra de Menezes Airport,Juazeiro Do Norte,Brazil,JDO,SBJU,-7.21895980835,-39.270099639899996,1392,-3.0,S,"array([5.87584977, 1.02996344])"
2594,6036,Coronel Horácio de Mattos Airport,Lençóis,Brazil,LEC,SBLE,-12.4822998047,-41.2770004272,1676,-3.0,S,"array([5.80280912, 1.01653355])"
2595,6037,Macaé Airport,Macaé,Brazil,MEA,SBME,-22.343000412,-41.7659988403,8,-3.0,S,"array([5.84482048, 0.94519006])"
2596,6038,Frank Miloye Milenkowichi–Marília State Airport,Marília,Brazil,MII,SBML,-22.1968994141,-49.926399231,2122,-3.0,S,"array([5.79363616, 0.93444965])"
2597,6039,Vitória da Conquista Airport,Vitória Da Conquista,Brazil,VDC,SBQV,-14.8627996445,-40.8630981445,3002,-3.0,S,"array([5.86530645, 1.02711242])"
2598,6040,Santa Maria Airport,Santa Maria,Brazil,RIA,SBSM,-29.711399,-53.688202,287,-3.0,S,"array([5.86491806, 0.91592756])"
2599,6045,San Cristóbal Airport,San Cristóbal,Ecuador,SCY,SEST,-0.910206,-89.617401,62,-6.0,U,"array([5.94979959, 0.98215463])"
2600,6046,Camilo Ponce Enriquez Airport,La Toma (Catamayo),Ecuador,LOH,SETM,-3.99589,-79.371902,4056,-5.0,U,"array([5.95170841, 0.94347144])"
2601,6047,General Rivadeneira Airport,Esmeraldas,Ecuador,ESM,SETN,0.9785190224647522,-79.62660217285156,32,-5.0,U,"array([5.96503463, 0.94833509])"
2602,6051,Caucaya Airport,Puerto Leguízamo,Colombia,LQM,SKLG,-0.182278,-74.7708,573,-5.0,U,"array([5.97325041, 0.81682102])"
2603,6052,La Pedrera Airport,La Pedrera,Colombia,LPD,SKLP,-1.32861,-69.5797,590,-5.0,U,"array([6.00249096, 0.81516216])"
2604,6053,Reyes Murillo Airport,Nuquí,Colombia,NQU,SKNQ,5.6964,-77.2806,12,-5.0,U,"array([5.98013087, 0.79016736])"
2605,6054,Obando Airport,Puerto Inírida,Colombia,PDA,SKPD,3.85353,-67.9062,460,-5.0,U,"array([5.98489769, 0.93270852])"
2606,6055,El Yopal Airport,Yopal,Colombia,EYP,SKYP,5.31911,-72.384,1028,-5.0,U,"array([6.01888948, 0.93622006])"
2607,6056,Capitán de Av. Emilio Beltrán Airport,Guayaramerín,Bolivia,GYA,SLGY,-10.820599556,-65.3455963135,557,-4.0,U,"array([5.9031541, 0.7405928])"
2608,6058,Capitán Av. Selin Zeitun Lopez Airport,Riberalta,Bolivia,RIB,SLRI,-11.0,-66.0,462,-4.0,U,"array([5.88351023, 0.74704192])"
2609,6066,Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,SPJR,-7.1391801834106445,-78.4894027709961,8781,-5.0,U,"array([5.96641165, 0.96049694])"
2610,6067,Alferez Fap David Figueroa Fernandini Airport,Huánuco,Peru,HUU,SPNC,-9.878809928894043,-76.20480346679688,6070,-5.0,U,"array([5.97373691, 0.95387562])"
2611,6069,Santa Rosa Airport,Santa Rosa,Brazil,SRA,SSZR,-27.9067,-54.520401,984,-3.0,S,"array([5.81245228, 0.89160601])"
2612,6072,Juan Pablo Pérez Alfonso Airport,El Vigía,Venezuela,VIG,SVVG,8.624139,-71.672668,250,-4.0,U,"array([5.92601873, 0.97571847])"
2613,6073,Ji-Paraná Airport,Ji-Paraná,Brazil,JPR,SWJI,-10.870800018299999,-61.8465003967,598,-4.0,S,"array([5.78824338, 0.98124847])"
2614,6079,Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,NEV,TKPN,17.205699920654297,-62.589900970458984,14,-4.0,U,"array([5.96919159, 1.04807668])"
2615,6080,Virgin Gorda Airport,Spanish Town,British Virgin Islands,VIJ,TUPW,18.446399688720703,-64.42749786376953,9,-4.0,U,"array([5.99705148, 1.01440316])"
2616,6083,Kokshetau Airport,Kokshetau,Kazakhstan,KOV,UACK,53.329102,69.594597,900,6.0,U,"array([5.93721971, 1.3388792 ])"
2617,6084,Petropavlosk South Airport,Petropavlosk,Kazakhstan,PPK,UACP,54.77470016479492,69.18389892578125,453,6.0,U,"array([5.95299062, 1.35196267])"
2618,6085,Zhezkazgan Airport,Zhezkazgan,Kazakhstan,DZN,UAKD,47.708302,67.733299,1250,6.0,U,"array([5.95718423, 1.34502068])"
2619,6086,Ust-Kamennogorsk Airport,Ust Kamenogorsk,Kazakhstan,UKK,UASK,50.036598205566406,82.49420166015625,939,6.0,U,"array([5.9668296 , 1.31007184])"
2620,6088,Kostanay West Airport,Kostanay,Kazakhstan,KSN,UAUU,53.20690155029297,63.55030059814453,595,6.0,U,"array([5.94392384, 1.30087408])"
2621,6089,Ganja Airport,Ganja,Azerbaijan,KVD,UBBG,40.737701416015625,46.31760025024414,1083,4.0,E,"array([5.9216328 , 1.26325704])"
2622,6090,Nakhchivan Airport,Nakhchivan,Azerbaijan,NAJ,UBBN,39.18880081176758,45.45840072631836,2863,4.0,E,"array([5.83948488, 1.29041634])"
2623,6092,Polyarny Airport,Yakutia,Russia,PYJ,UERP,66.4003982544,112.029998779,1660,9.0,N,"array([5.97123305, 1.34255834])"
2624,6093,Chokurdakh Airport,Chokurdah,Russia,CKH,UESO,70.62310028076172,147.90199279785156,151,11.0,N,"array([5.97172829, 1.40868159])"
2625,6094,Cherskiy Airport,Cherskiy,Russia,CYX,UESS,68.7406005859375,161.33799743652344,20,11.0,N,"array([5.98895541, 1.41161238])"
2626,6095,Tiksi Airport,Tiksi,Russia,IKS,UEST,71.697700500488,128.90299987793,26,9.0,N,"array([5.98167382, 1.40607838])"
2627,6098,Ugolny Airport,Anadyr,Russia,DYR,UHMA,64.734902,177.740997,194,12.0,N,"array([6.00599068, 1.33498522])"
2628,6103,Zaporizhzhia International Airport,Zaporozhye,Ukraine,OZH,UKDE,47.867000579833984,35.31570053100586,373,2.0,E,"array([5.87386457, 1.25045611])"
2629,6105,Kharkiv International Airport,Kharkov,Ukraine,HRK,UKHH,49.924800872802734,36.290000915527344,508,2.0,E,"array([6.02304904, 1.20711668])"
2630,6106,Ivano-Frankivsk International Airport,Ivano-Frankivsk,Ukraine,IFO,UKLI,48.88420104980469,24.686100006103516,919,2.0,E,"array([5.90201631, 1.2414471 ])"
2631,6109,Uzhhorod International Airport,Uzhgorod,Ukraine,UDJ,UKLU,48.634300231933594,22.263399124145508,383,2.0,E,"array([5.80394395, 1.23640208])"
2632,6110,Solovki Airport,Solovetsky Islands,Russia,CSH,ULAS,65.0299987793,35.7333335876,60,3.0,N,"array([5.79927799, 1.36418406])"
2633,6111,Cherepovets Airport,Cherepovets,Russia,CEE,ULBC,59.273601532,38.015800476100004,377,3.0,N,"array([5.9087846 , 1.27253158])"
2634,6114,Petrozavodsk Airport,Petrozavodsk,Russia,PES,ULPB,61.88520050048828,34.154701232910156,151,3.0,N,"array([5.88355032, 1.34612414])"
2635,6118,Kyzyl Airport,Kyzyl,Russia,KYZ,UNKY,51.66939926147461,94.40059661865234,2123,7.0,N,"array([5.96038909, 1.42749845])"
2636,6119,Spichenkovo Airport,Novokuznetsk,Russia,NOZ,UNWW,53.811401,86.877197,1024,7.0,N,"array([6.04707537, 1.21311937])"
2637,6121,Igarka Airport,Igarka,Russia,IAA,UOII,67.43720245361328,86.62190246582031,82,7.0,N,"array([5.9560476 , 1.39740629])"
2638,6122,Khankala Air Base,Grozny,Russia,"\N",URMG,43.298099517822266,45.78409957885742,548,3.0,N,"array([5.89922038, 1.33974535])"
2639,6124,Beslan Airport,Beslan,Russia,OGZ,URMO,43.2051010132,44.6066017151,1673,3.0,N,"array([5.90585089, 1.34834457])"
2640,6125,Elista Airport,Elista,Russia,ESL,URWI,46.3739013671875,44.33089828491211,501,3.0,N,"array([5.91592247, 1.35007589])"
2641,6130,Mid Delta Regional Airport,Greenville,United States,GLH,KGLH,33.4828987121582,-90.98560333251953,131,-6.0,A,"array([6.18548783, 0.87929739])"
2642,6133,Tri Cities Airport,Pasco,United States,PSC,KPSC,46.26470184326172,-119.11900329589844,410,-8.0,A,"array([6.14548566, 1.118601  ])"
2643,6134,Akutan Seaplane Base,Akutan,United States,KQA,KQA,54.1337704415,-165.778895617,0,-9.0,A,"array([7.48248555, 0.50007491])"
2644,6137,Salekhard Airport,Salekhard,Russia,SLY,USDD,66.5907974243164,66.61100006103516,218,5.0,N,"array([5.94117323, 1.3316229 ])"
2645,6138,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia,HMA,USHH,61.028499603271484,69.08609771728516,76,5.0,N,"array([5.95740956, 1.30954763])"
2646,6139,Nyagan Airport,Nyagan,Russia,NYA,USHN,62.110001,65.614998,361,5.0,N,"array([5.92402636, 1.34237751])"
2647,6140,Sovetskiy Airport,Sovetskiy,Russia,OVS,USHS,61.326622009277344,63.60191345214844,351,5.0,N,"array([5.92983389, 1.30750017])"
2648,6141,Izhevsk Airport,Izhevsk,Russia,IJK,USII,56.82809829711914,53.45750045776367,531,4.0,N,"array([5.91778931, 1.27784942])"
2649,6142,Pobedilovo Airport,Kirov,Russia,KVX,USKK,58.503299713135,49.348300933838,479,3.0,N,"array([5.88111644, 1.27794306])"
2650,6143,Nadym Airport,Nadym,Russia,NYM,USMM,65.48090362548828,72.69889831542969,49,5.0,N,"array([5.9412311, 1.2903261])"
2651,6146,Kurgan Airport,Kurgan,Russia,KRO,USUU,55.47529983520508,65.41560363769531,240,5.0,N,"array([5.9161308 , 1.32828395])"
2652,6147,Khudzhand Airport,Khudzhand,Tajikistan,LBD,UTDL,40.21540069580078,69.6947021484375,1450,5.0,U,"array([5.98428696, 1.26662835])"
2653,6148,Andizhan Airport,Andizhan,Uzbekistan,AZN,UTKA,40.7276992798,72.2939987183,1515,5.0,U,"array([5.93429004, 1.28857085])"
2654,6149,Fergana International Airport,Fergana,Uzbekistan,FEG,UTKF,40.358798980699994,71.7450027466,1980,5.0,U,"array([5.97347192, 1.28105328])"
2655,6150,Namangan Airport,Namangan,Uzbekistan,NMA,UTKN,40.9846000671,71.5567016602,1555,5.0,U,"array([6.00931561, 1.23191161])"
2656,6151,Nukus Airport,Nukus,Uzbekistan,NCU,UTNN,42.488399505615234,59.62329864501953,246,5.0,U,"array([6.03324041, 1.23444267])"
2657,6152,Urgench Airport,Urgench,Uzbekistan,UGC,UTNU,41.58430099487305,60.641700744628906,320,5.0,U,"array([5.96097483, 1.23847448])"
2658,6153,Karshi Khanabad Airport,Khanabad,Uzbekistan,KSQ,UTSL,38.8335990906,65.9215011597,1365,5.0,U,"array([5.93793982, 1.27102675])"
2659,6154,Termez Airport,Termez,Uzbekistan,TMJ,UTST,37.28670120239258,67.30999755859375,1027,5.0,U,"array([5.96468891, 1.32667281])"
2660,6156,Belgorod International Airport,Belgorod,Russia,EGO,UUOB,50.643798828125,36.5900993347168,735,3.0,N,"array([5.9607694 , 1.25475492])"
2661,6157,Kursk East Airport,Kursk,Russia,URS,UUOK,51.7505989074707,36.29560089111328,686,3.0,N,"array([5.89392974, 1.32817937])"
2662,6159,Vorkuta Airport,Vorkuta,Russia,VKT,UUYW,67.48860168457031,63.993099212646484,604,3.0,N,"array([5.91091913, 1.33796712])"
2663,6160,Bugulma Airport,Bugulma,Russia,UUA,UWKB,54.63999938964844,52.801700592041016,991,3.0,N,"array([5.93885162, 1.30673374])"
2664,6162,Cheboksary Airport,Cheboksary,Russia,CSY,UWKS,56.090301513671875,47.3473014831543,558,3.0,N,"array([5.92531702, 1.31592589])"
2665,6164,Orsk Airport,Orsk,Russia,OSW,UWOR,51.0724983215332,58.59560012817383,909,5.0,N,"array([5.89412356, 1.34852276])"
2666,6165,Penza Airport,Penza,Russia,PEZ,UWPP,53.110599517822266,45.02109909057617,614,3.0,N,"array([5.91065903, 1.35803489])"
2667,6166,Saransk Airport,Saransk,Russia,SKX,UWPS,54.12512969970703,45.212257385253906,676,3.0,N,"array([5.91446451, 1.30502966])"
2668,6168,Hubli Airport,Hubli,India,HBX,VAHB,15.361700058,75.08489990230001,2171,5.5,N,"array([6.02816357, 1.36423388])"
2669,6169,Koggala Airport,Koggala,Sri Lanka,KCT,VCCK,5.993680000305176,80.32029724121094,10,5.5,U,"array([6.02068745, 1.38260008])"
2670,6172,Shillong Airport,Shillong,India,SHL,VEBI,25.70359992980957,91.97869873046875,2910,5.5,N,"array([6.05535139, 1.4360464 ])"
2671,6173,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India,GAU,VEGT,26.10610008239746,91.58589935302734,162,5.5,N,"array([6.03891741, 1.33440566])"
2672,6174,Dimapur Airport,Dimapur,India,DMU,VEMR,25.883899688699998,93.77110290530001,487,5.5,N,"array([6.0426946 , 1.43130519])"
2673,6176,Barisal Airport,Barisal,Bangladesh,BZL,VGBR,22.801000595092773,90.30120086669922,23,6.0,U,"array([6.02889398, 1.42413021])"
2674,6179,Bharatpur Airport,Bharatpur,Nepal,BHR,VNBP,27.678101,84.429398,600,5.75,N,"array([5.99696546, 1.44381243])"
2675,6180,Bhadrapur Airport,Chandragarhi,Nepal,BDP,VNCG,26.5708007812,88.07959747310001,300,5.75,N,"array([6.04392187, 1.44569569])"
2676,6182,Nepalgunj Airport,Nepalgunj,Nepal,KEP,VNNG,28.103599548339844,81.66699981689453,540,5.75,N,"array([6.03228615, 1.44170508])"
2677,6183,Gan International Airport,Gan Island,Maldives,GAN,VRMG,-0.693342,73.155602,6,5.0,U,"array([6.04896627, 1.35973079])"
2678,6184,Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives,HAQ,VRMH,6.744229793548584,73.17050170898438,4,5.0,U,"array([6.04941827, 1.39771775])"
2679,6185,Kadhdhoo Airport,Laamu Atoll,Maldives,KDO,VRMK,1.8591699600219727,73.52189636230469,4,5.0,U,"array([6.0388765, 1.4168976])"
2680,6186,Mae Sot Airport,Tak,Thailand,MAQ,VTPM,16.699899673461914,98.54509735107422,690,7.0,U,"array([6.0824969 , 1.46144995])"
2681,6187,Buon Ma Thuot Airport,Buonmethuot,Vietnam,BMV,VVBM,12.668299675,108.120002747,1729,7.0,U,"array([6.077881  , 1.30897998])"
2682,6188,Cat Bi International Airport,Haiphong,Vietnam,HPH,VVCI,20.819400787353516,106.7249984741211,6,7.0,U,"array([6.07391285, 1.33011714])"
2683,6189,Cam Ranh Airport,Nha Trang,Vietnam,CXR,VVCR,11.998200416564941,109.21900177001953,40,7.0,U,"array([6.05909356, 1.30217414])"
2684,6190,Co Ong Airport,Conson,Vietnam,VCS,VVCS,8.73183,106.633003,20,7.0,U,"array([6.08364513, 1.39911799])"
2685,6191,Can Tho International Airport,Can Tho,Vietnam,VCA,VVCT,10.085100174,105.711997986,9,7.0,U,"array([6.09210768, 1.38076961])"
2686,6192,Dien Bien Phu Airport,Dienbienphu,Vietnam,DIN,VVDB,21.3974990845,103.008003235,1611,7.0,U,"array([6.14774525, 1.37684143])"
2687,6193,Phu Cat Airport,Phucat,Vietnam,UIH,VVPC,13.955,109.042,80,7.0,U,"array([6.06953499, 1.33865542])"
2688,6194,Pleiku Airport,Pleiku,Vietnam,PXU,VVPK,14.004500389099121,108.01699829101562,2434,7.0,U,"array([6.11876289, 1.33131061])"
2689,6195,Vinh Airport,Vinh,Vietnam,VII,VVVH,18.7376003265,105.67099762,23,7.0,U,"array([6.08315593, 1.31551768])"
2690,6197,Dawei Airport,Dawei,Burma,TVY,VYDW,14.103899955749512,98.20359802246094,84,6.5,U,"array([6.08367593, 1.48095509])"
2691,6198,Kawthoung Airport,Kawthoung,Burma,KAW,VYKT,10.049300193786621,98.53800201416016,180,6.5,U,"array([6.0971351 , 1.65776437])"
2692,6204,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia,TMC,WADT,-9.40972,119.244003,161,8.0,N,"array([6.17459867, 1.37408063])"
2693,6209,Kalimarau Airport,Tanjung Redep-Borneo Island,Indonesia,BEJ,WALK,2.1555,117.431999,59,8.0,N,"array([6.1456387, 1.4116319])"
2694,6212,Dumatumbun Airport,Langgur-Kei Islands,Indonesia,LUV,WAPL,-5.661620140075684,132.7310028076172,10,9.0,N,"array([6.13446982, 1.50855568])"
2695,6215,Long Lellang Airport,Long Datih,Malaysia,LGL,WBGF,3.4210000038099997,115.153999329,1400,8.0,N,"array([6.18621143, 1.47793817])"
2696,6216,Long Seridan Airport,Long Seridan,Malaysia,ODN,WBGI,3.9670000076293945,115.05000305175781,607,8.0,N,"array([6.1871102, 1.4640793])"
2697,6217,Mukah Airport,Mukah,Malaysia,MKM,WBGK,2.90639,112.080002,13,8.0,N,"array([6.16711664, 1.42738551])"
2698,6218,Bakalalan Airport,Bakalalan,Malaysia,BKM,WBGQ,3.9739999771118164,115.61799621582031,2900,8.0,N,"array([6.22989184, 1.50266215])"
2699,6219,Lawas Airport,Lawas,Malaysia,LWY,WBGW,4.84917,115.407997,5,8.0,N,"array([6.18231912, 1.41860913])"
2700,6220,Bario Airport,Bario,Malaysia,BBN,WBGZ,3.7338900566101074,115.47899627685547,3350,8.0,N,"array([6.21276968, 1.46448084])"
2701,6222,Kudat Airport,Kudat,Malaysia,KUD,WBKT,6.922500133514404,116.83599853515625,10,8.0,N,"array([6.14592057, 1.399526  ])"
2702,6223,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia,TKG,WIAT,-5.240556,105.175556,282,7.0,N,"array([6.12414276, 1.36789082])"
2703,6225,Ranai Airport,Ranai-Natuna Besar Island,Indonesia,NTX,WION,3.90871,108.388,7,7.0,N,"array([6.18575123, 1.44544989])"
2704,6235,Albany Airport,Albany,Australia,ALH,YABA,-34.94329833984375,117.80899810791016,233,8.0,O,"array([6.19247806, 1.36402096])"
2705,6237,Aurukun Airport,Aurukun,Australia,AUU,YAUR,-13.354067,141.72065,31,10.0,O,"array([6.28291061, 1.3309788 ])"
2706,6238,Barcaldine Airport,Barcaldine,Australia,BCI,YBAR,-23.5652999878,145.307006836,878,10.0,O,"array([6.32094763, 1.30689152])"
2707,6240,Birdsville Airport,Birdsville,Australia,BVI,YBDV,-25.897499084472656,139.34800720214844,159,10.0,O,"array([6.44523172, 1.53043128])"
2708,6241,Broken Hill Airport,Broken Hill,Australia,BHQ,YBHI,-32.0013999939,141.472000122,958,9.5,O,"array([6.22721218, 1.30127383])"
2709,6242,Hamilton Island Airport,Hamilton Island,Australia,HTI,YBHM,-20.3581008911,148.95199585,15,10.0,O,"array([6.19750159, 1.26564799])"
2710,6243,Bedourie Airport,Bedourie,Australia,BEU,YBIE,-24.346099853515625,139.4600067138672,300,10.0,O,"array([6.4020739 , 1.49432031])"
2711,6245,Burketown Airport,Burketown,Australia,BUC,YBKT,-17.748600006103516,139.53399658203125,21,10.0,O,"array([6.36645885, 1.48116742])"
2712,6248,Boulia Airport,Boulia,Australia,BQL,YBOU,-22.913299560546875,139.89999389648438,542,10.0,O,"array([6.3396537 , 1.42576074])"
2713,6249,Bathurst Airport,Bathurst,Australia,BHS,YBTH,-33.4094009399,149.651992798,2435,10.0,O,"array([6.27393176, 1.2912017 ])"
2714,6253,Coober Pedy Airport,Coober Pedy,Australia,CPD,YCBP,-29.040000915527344,134.7209930419922,740,9.5,O,"array([6.25181305, 1.36465997])"
2715,6255,Cloncurry Airport,Cloncurry,Australia,CNJ,YCCY,-20.668600082399998,140.503997803,616,10.0,O,"array([6.23830376, 1.30239442])"
2716,6256,Ceduna Airport,Ceduna,Australia,CED,YCDU,-32.13059997558594,133.7100067138672,77,9.5,O,"array([6.22554783, 1.39423688])"
2717,6258,Cunnamulla Airport,Cunnamulla,Australia,CMA,YCMU,-28.030000686645508,145.6219940185547,630,10.0,O,"array([6.45388774, 1.45481506])"
2718,6260,Coen Airport,Coen,Australia,CUQ,YCOE,-13.761133,143.113311,532,10.0,O,"array([6.31386258, 1.34235985])"
2719,6262,Doomadgee Airport,Doomadgee,Australia,DMD,YDMG,-17.9403,138.822006,153,10.0,O,"array([6.32268755, 1.42906264])"
2720,6264,Devonport Airport,Devonport,Australia,DPO,YDPO,-41.1697006226,146.429992676,33,10.0,O,"array([6.23496807, 1.3246684 ])"
2721,6265,Elcho Island Airport,Elcho Island,Australia,ELC,YELD,-12.019399642899998,135.570999146,101,9.5,O,"array([6.28892275, 1.51757128])"
2722,6266,Esperance Airport,Esperance,Australia,EPR,YESP,-33.684399,121.822998,470,8.0,O,"array([6.21051763, 1.34127141])"
2723,6267,Flinders Island Airport,Flinders Island,Australia,FLS,YFLI,-40.0917015076,147.992996216,10,10.0,O,"array([6.33280176, 1.3702708 ])"
2724,6268,Geraldton Airport,Geraldton,Australia,GET,YGEL,-28.796101,114.707001,121,8.0,O,"array([6.18296898, 1.35653432])"
2725,6269,Gladstone Airport,Gladstone,Australia,GLT,YGLA,-23.869699,151.223007,64,10.0,O,"array([6.23155182, 1.28933261])"
2726,6270,Groote Eylandt Airport,Groote Eylandt,Australia,GTE,YGTE,-13.975000381500001,136.460006714,53,9.5,O,"array([6.22411024, 1.34343973])"
2727,6271,Griffith Airport,Griffith,Australia,GFF,YGTH,-34.2508010864,146.067001343,439,10.0,O,"array([6.25966915, 1.28380223])"
2728,6272,Horn Island Airport,Horn Island,Australia,HID,YHID,-10.586400032,142.289993286,43,10.0,O,"array([6.29405576, 1.31540109])"
2729,6276,Julia Creek Airport,Julia Creek,Australia,JCK,YJLC,-20.66830062866211,141.72300720214844,404,10.0,O,"array([6.34277751, 1.40599026])"
2730,6278,King Island Airport,King Island,Australia,KNS,YKII,-39.877498626708984,143.8780059814453,132,10.0,O,"array([6.24830423, 1.32129049])"
2731,6281,Kowanyama Airport,Kowanyama,Australia,KWM,YKOW,-15.485600471496582,141.75100708007812,35,10.0,O,"array([6.26936635, 1.35497997])"
2732,6285,Lord Howe Island Airport,Lord Howe Island,Australia,LDH,YLHI,-31.5382995605,159.07699585,5,10.5,O,"array([6.24736171, 1.2553972 ])"
2733,6286,Lockhart River Airport,Lockhart River,Australia,IRG,YLHR,-12.7869,143.304993,77,10.0,O,"array([6.28352799, 1.3436415 ])"
2734,6287,Lismore Airport,Lismore,Australia,LSY,YLIS,-28.8302993774,153.259994507,35,10.0,O,"array([6.2820899 , 1.25027327])"
2735,6289,Longreach Airport,Longreach,Australia,LRE,YLRE,-23.4342002869,144.279998779,627,10.0,O,"array([6.28044303, 1.3054695 ])"
2736,6294,Merimbula Airport,Merimbula,Australia,MIM,YMER,-36.9085998535,149.901000977,7,10.0,O,"array([6.23279256, 1.27669882])"
2737,6295,Milingimbi Airport,Milingimbi,Australia,MGT,YMGB,-12.0944004059,134.893997192,53,9.5,O,"array([6.30540716, 1.50671107])"
2738,6296,Maningrida Airport,Maningrida,Australia,MNG,YMGD,-12.0560998917,134.23399353,123,9.5,O,"array([6.25253299, 1.44031623])"
2739,6297,McArthur River Mine Airport,McArthur River Mine,Australia,MCV,YMHU,-16.4424991608,136.083999634,131,9.5,O,"array([6.24085677, 1.39896997])"
2740,6298,Mildura Airport,Mildura,Australia,MQL,YMIA,-34.229198455799995,142.085998535,167,10.0,O,"array([6.20370661, 1.28260533])"
2741,6300,Moree Airport,Moree,Australia,MRZ,YMOR,-29.498899459799997,149.845001221,701,10.0,O,"array([6.26470833, 1.27466262])"
2742,6301,Moranbah Airport,Moranbah,Australia,MOV,YMRB,-22.057800293,148.07699585,770,10.0,O,"array([6.24989751, 1.30827276])"
2743,6302,Moruya Airport,Moruya,Australia,MYA,YMRY,-35.8978004456,150.143997192,14,10.0,O,"array([6.26310707, 1.26291418])"
2744,6303,Mount Gambier Airport,Mount Gambier,Australia,MGB,YMTG,-37.745601654052734,140.78500366210938,212,9.5,O,"array([6.22382389, 1.31491649])"
2745,6304,Mornington Island Airport,Mornington Island,Australia,ONG,YMTI,-16.662500381469727,139.17799377441406,33,10.0,O,"array([6.3452174 , 1.44586679])"
2746,6307,Narrandera Airport,Narrandera,Australia,NRA,YNAR,-34.7022018433,146.511993408,474,10.0,O,"array([6.27301915, 1.26760784])"
2747,6309,Normanton Airport,Normanton,Australia,NTN,YNTN,-17.68409,141.069664,73,10.0,O,"array([6.28390296, 1.36777197])"
2748,6310,Newman Airport,Newman,Australia,ZNE,YNWN,-23.417800903299998,119.803001404,1724,8.0,O,"array([6.2111599 , 1.35237791])"
2749,6311,Olympic Dam Airport,Olympic Dam,Australia,OLP,YOLD,-30.485000610399997,136.876998901,343,9.5,O,"array([6.25159095, 1.35192603])"
